right_manubrium-x;right_manubrium-y;right_manubrium-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;spine1-x;spine1-y;spine1-z;spine1-x;spine1-y;spine1-z;spine2-x;spine2-y;spine2-z;pelvis-x;pelvis-y;pelvis-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;pelvis-x;pelvis-y;pelvis-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_tibia_foot-x;right_tibia_foot-y;right_tibia_foot-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;left_humerus-x;left_humerus-y;left_humerus-z;left_radius-x;left_radius-y;left_radius-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;right_humerus-x;right_humerus-y;right_humerus-z;spine2-x;spine2-y;spine2-z;neck-x;neck-y;neck-z;right_humerus-x;right_humerus-y;right_humerus-z;right_radius-x;right_radius-y;right_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_humerus-x;left_humerus-y;left_humerus-z;left_manubrium-x;left_manubrium-y;left_manubrium-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;left_tibia_foot-x;left_tibia_foot-y;left_tibia_foot-z
-0.142;9.857;0.123;-1.489;9.492;0.081;0.075;5.506;-0.578;0.403;8.445;-0.662;0.403;8.445;-0.662;0.375;10.013;-0.194;0.029;4.806;0.02;0.075;5.506;-0.578;0.029;4.806;0.02;-1.134;4.556;0.161;-2.681;5.217;3.906;-2.999;1.155;2.748;-1.134;4.556;0.161;-2.681;5.217;3.906;4.388;8.03;1.129;6.145;7.737;2.834;1.148;4.406;0.163;3.658;4.87;3.377;-1.489;9.492;0.081;-2.555;7.754;1.974;0.375;10.013;-0.194;0.445;10.833;0.764;-2.555;7.754;1.974;-1.477;7.89;4.107;0.029;4.806;0.02;1.148;4.406;0.163;2.1;9.429;0.016;4.388;8.03;1.129;0.784;9.837;0.245;2.1;9.429;0.016;3.658;4.87;3.377;2.711;0.974;1.75
-0.115;9.859;0.127;-1.463;9.5;0.08;0.078;5.506;-0.575;0.425;8.444;-0.655;0.425;8.444;-0.655;0.405;10.012;-0.187;0.029;4.806;0.023;0.078;5.506;-0.575;0.029;4.806;0.023;-1.134;4.559;0.162;-2.679;5.215;3.909;-2.999;1.154;2.748;-1.134;4.559;0.162;-2.679;5.215;3.909;4.417;8.059;1.201;6.173;7.76;2.906;1.147;4.403;0.166;3.657;4.869;3.38;-1.463;9.5;0.08;-2.545;7.765;1.967;0.405;10.012;-0.187;0.47;10.834;0.77;-2.545;7.765;1.967;-1.475;7.888;4.105;0.029;4.806;0.023;1.147;4.403;0.166;2.128;9.421;0.044;4.417;8.059;1.201;0.811;9.833;0.254;2.128;9.421;0.044;3.657;4.869;3.38;2.71;0.974;1.75
-0.088;9.86;0.133;-1.437;9.507;0.079;0.082;5.507;-0.572;0.448;8.442;-0.647;0.448;8.442;-0.647;0.435;10.01;-0.178;0.03;4.806;0.025;0.082;5.507;-0.572;0.03;4.806;0.025;-1.134;4.562;0.163;-2.677;5.215;3.911;-2.999;1.154;2.749;-1.134;4.562;0.163;-2.677;5.215;3.911;4.444;8.084;1.271;6.198;7.772;2.976;1.147;4.4;0.169;3.655;4.867;3.385;-1.437;9.507;0.079;-2.536;7.776;1.96;0.435;10.01;-0.178;0.492;10.835;0.777;-2.536;7.776;1.96;-1.475;7.885;4.102;0.03;4.806;0.025;1.147;4.4;0.169;2.156;9.414;0.076;4.444;8.084;1.271;0.837;9.829;0.266;2.156;9.414;0.076;3.655;4.867;3.385;2.709;0.974;1.751
-0.066;9.861;0.139;-1.417;9.512;0.079;0.085;5.509;-0.569;0.469;8.442;-0.639;0.469;8.442;-0.639;0.458;10.01;-0.169;0.031;4.807;0.027;0.085;5.509;-0.569;0.031;4.807;0.027;-1.134;4.566;0.163;-2.677;5.214;3.911;-2.999;1.154;2.748;-1.134;4.566;0.163;-2.677;5.214;3.911;4.466;8.107;1.33;6.213;7.784;3.04;1.146;4.399;0.172;3.652;4.865;3.39;-1.417;9.512;0.079;-2.528;7.784;1.955;0.458;10.01;-0.169;0.505;10.839;0.782;-2.528;7.784;1.955;-1.475;7.881;4.101;0.031;4.807;0.027;1.146;4.399;0.172;2.179;9.412;0.104;4.466;8.107;1.33;0.857;9.827;0.277;2.179;9.412;0.104;3.652;4.865;3.39;2.708;0.973;1.75
-0.05;9.861;0.144;-1.401;9.514;0.079;0.089;5.51;-0.565;0.488;8.442;-0.631;0.488;8.442;-0.631;0.477;10.009;-0.161;0.034;4.809;0.03;0.089;5.51;-0.565;0.034;4.809;0.03;-1.131;4.568;0.164;-2.679;5.214;3.911;-2.999;1.154;2.748;-1.131;4.568;0.164;-2.679;5.214;3.911;4.481;8.121;1.373;6.218;7.784;3.091;1.149;4.398;0.176;3.65;4.861;3.398;-1.401;9.514;0.079;-2.522;7.79;1.952;0.477;10.009;-0.161;0.512;10.843;0.787;-2.522;7.79;1.952;-1.474;7.874;4.102;0.034;4.809;0.03;1.149;4.398;0.176;2.197;9.412;0.128;4.481;8.121;1.373;0.873;9.825;0.288;2.197;9.412;0.128;3.65;4.861;3.398;2.707;0.973;1.75
-0.044;9.86;0.145;-1.395;9.513;0.079;0.094;5.511;-0.56;0.497;8.442;-0.63;0.497;8.442;-0.63;0.483;10.008;-0.159;0.037;4.809;0.035;0.094;5.511;-0.56;0.037;4.809;0.035;-1.128;4.569;0.168;-2.682;5.213;3.912;-2.999;1.153;2.748;-1.128;4.569;0.168;-2.682;5.213;3.912;4.491;8.131;1.381;6.212;7.802;3.116;1.152;4.398;0.182;3.648;4.857;3.408;-1.395;9.513;0.079;-2.522;7.795;1.954;0.483;10.008;-0.159;0.508;10.847;0.785;-2.522;7.795;1.954;-1.475;7.867;4.104;0.037;4.809;0.035;1.152;4.398;0.182;2.204;9.414;0.134;4.491;8.131;1.381;0.878;9.825;0.29;2.204;9.414;0.134;3.648;4.857;3.408;2.707;0.972;1.75
-0.05;9.86;0.138;-1.401;9.514;0.077;0.097;5.511;-0.554;0.496;8.442;-0.637;0.496;8.442;-0.637;0.476;10.01;-0.168;0.04;4.81;0.041;0.097;5.511;-0.554;0.04;4.81;0.041;-1.125;4.57;0.173;-2.686;5.212;3.915;-2.999;1.152;2.749;-1.125;4.57;0.173;-2.686;5.212;3.915;4.487;8.14;1.367;6.169;7.847;3.147;1.155;4.399;0.188;3.645;4.852;3.42;-1.401;9.514;0.077;-2.532;7.808;1.961;0.476;10.01;-0.168;0.495;10.852;0.774;-2.532;7.808;1.961;-1.482;7.863;4.111;0.04;4.81;0.041;1.155;4.399;0.188;2.199;9.422;0.12;4.487;8.14;1.367;0.873;9.828;0.281;2.199;9.422;0.12;3.645;4.852;3.42;2.707;0.971;1.751
-0.061;9.861;0.125;-1.414;9.521;0.077;0.098;5.513;-0.549;0.485;8.445;-0.65;0.485;8.445;-0.65;0.462;10.013;-0.184;0.042;4.811;0.047;0.098;5.513;-0.549;0.042;4.811;0.047;-1.122;4.571;0.181;-2.69;5.211;3.92;-2.998;1.152;2.749;-1.122;4.571;0.181;-2.69;5.211;3.92;4.469;8.131;1.329;6.083;7.891;3.179;1.157;4.402;0.194;3.642;4.848;3.432;-1.414;9.521;0.077;-2.547;7.836;1.979;0.462;10.013;-0.184;0.479;10.858;0.755;-2.547;7.836;1.979;-1.495;7.867;4.128;0.042;4.811;0.047;1.157;4.402;0.194;2.188;9.429;0.088;4.469;8.131;1.329;0.863;9.834;0.263;2.188;9.429;0.088;3.642;4.848;3.432;2.707;0.972;1.751
-0.078;9.863;0.105;-1.434;9.529;0.077;0.096;5.513;-0.548;0.465;8.446;-0.672;0.465;8.446;-0.672;0.441;10.016;-0.21;0.042;4.813;0.05;0.096;5.513;-0.548;0.042;4.813;0.05;-1.123;4.571;0.185;-2.694;5.21;3.924;-2.998;1.152;2.749;-1.123;4.571;0.185;-2.694;5.21;3.924;4.428;8.093;1.277;5.93;7.926;3.225;1.157;4.404;0.196;3.636;4.847;3.438;-1.434;9.529;0.077;-2.559;7.872;2.007;0.441;10.016;-0.21;0.462;10.864;0.726;-2.559;7.872;2.007;-1.505;7.881;4.156;0.042;4.813;0.05;1.157;4.404;0.196;2.167;9.43;0.037;4.428;8.093;1.277;0.847;9.84;0.233;2.167;9.43;0.037;3.636;4.847;3.438;2.707;0.972;1.751
-0.101;9.863;0.076;-1.458;9.532;0.074;0.089;5.51;-0.552;0.438;8.445;-0.701;0.438;8.445;-0.701;0.414;10.016;-0.245;0.037;4.811;0.047;0.089;5.51;-0.552;0.037;4.811;0.047;-1.126;4.568;0.186;-2.695;5.209;3.925;-2.998;1.151;2.749;-1.126;4.568;0.186;-2.695;5.209;3.925;4.366;8.04;1.221;5.708;7.971;3.288;1.154;4.405;0.191;3.63;4.848;3.436;-1.458;9.532;0.074;-2.56;7.902;2.04;0.414;10.016;-0.245;0.443;10.868;0.687;-2.56;7.902;2.04;-1.504;7.899;4.188;0.037;4.811;0.047;1.154;4.405;0.191;2.139;9.425;-0.028;4.366;8.04;1.221;0.825;9.843;0.194;2.139;9.425;-0.028;3.63;4.848;3.436;2.706;0.971;1.751
-0.127;9.861;0.045;-1.483;9.528;0.072;0.08;5.505;-0.561;0.407;8.441;-0.733;0.407;8.441;-0.733;0.383;10.014;-0.284;0.031;4.808;0.04;0.08;5.505;-0.561;0.031;4.808;0.04;-1.132;4.563;0.183;-2.696;5.209;3.924;-2.999;1.151;2.748;-1.132;4.563;0.183;-2.696;5.209;3.924;4.292;7.986;1.172;5.431;8.029;3.359;1.149;4.404;0.182;3.625;4.851;3.426;-1.483;9.528;0.072;-2.542;7.919;2.079;0.383;10.014;-0.284;0.426;10.87;0.644;-2.542;7.919;2.079;-1.478;7.911;4.223;0.031;4.808;0.04;1.149;4.404;0.182;2.107;9.418;-0.096;4.292;7.986;1.172;0.801;9.845;0.15;2.107;9.418;-0.096;3.625;4.851;3.426;2.705;0.969;1.75
-0.155;9.859;0.008;-1.508;9.519;0.067;0.07;5.5;-0.573;0.376;8.437;-0.768;0.376;8.437;-0.768;0.35;10.012;-0.328;0.025;4.805;0.031;0.07;5.5;-0.573;0.025;4.805;0.031;-1.137;4.558;0.179;-2.697;5.208;3.92;-2.999;1.15;2.747;-1.137;4.558;0.179;-2.697;5.208;3.92;4.21;7.941;1.14;5.104;8.1;3.433;1.144;4.404;0.171;3.624;4.854;3.412;-1.508;9.519;0.067;-2.503;7.927;2.12;0.35;10.012;-0.328;0.408;10.873;0.595;-2.503;7.927;2.12;-1.41;7.938;4.249;0.025;4.805;0.031;1.144;4.404;0.171;2.075;9.415;-0.164;4.21;7.941;1.14;0.774;9.847;0.102;2.075;9.415;-0.164;3.624;4.854;3.412;2.705;0.966;1.748
-0.184;9.858;-0.036;-1.534;9.51;0.053;0.063;5.496;-0.584;0.348;8.433;-0.806;0.348;8.433;-0.806;0.317;10.012;-0.377;0.022;4.803;0.023;0.063;5.496;-0.584;0.022;4.803;0.023;-1.139;4.554;0.174;-2.699;5.208;3.915;-2.999;1.148;2.746;-1.139;4.554;0.174;-2.699;5.208;3.915;4.118;7.912;1.141;4.736;8.176;3.513;1.142;4.406;0.161;3.628;4.857;3.397;-1.534;9.51;0.053;-2.446;7.936;2.157;0.317;10.012;-0.377;0.388;10.879;0.54;-2.446;7.936;2.157;-1.305;7.994;4.259;0.022;4.803;0.023;1.142;4.406;0.161;2.044;9.419;-0.224;4.118;7.912;1.141;0.746;9.853;0.051;2.044;9.419;-0.224;3.628;4.857;3.397;2.706;0.965;1.746
-0.214;9.859;-0.082;-1.558;9.499;0.032;0.059;5.494;-0.593;0.325;8.43;-0.842;0.325;8.43;-0.842;0.286;10.013;-0.427;0.021;4.802;0.016;0.059;5.494;-0.593;0.021;4.802;0.016;-1.139;4.55;0.171;-2.702;5.208;3.909;-2.999;1.147;2.744;-1.139;4.55;0.171;-2.702;5.208;3.909;4.014;7.893;1.177;4.335;8.242;3.597;1.142;4.409;0.154;3.636;4.86;3.384;-1.558;9.499;0.032;-2.379;7.947;2.19;0.286;10.013;-0.427;0.365;10.885;0.483;-2.379;7.947;2.19;-1.177;8.075;4.255;0.021;4.802;0.016;1.142;4.409;0.154;2.016;9.426;-0.27;4.014;7.893;1.177;0.717;9.86;0.0;2.016;9.426;-0.27;3.636;4.86;3.384;2.708;0.964;1.745
-0.245;9.857;-0.129;-1.585;9.487;0.007;0.054;5.489;-0.596;0.303;8.425;-0.873;0.303;8.425;-0.873;0.253;10.011;-0.475;0.018;4.8;0.015;0.054;5.489;-0.596;0.018;4.8;0.015;-1.141;4.544;0.172;-2.707;5.207;3.908;-2.998;1.144;2.747;-1.141;4.544;0.172;-2.707;5.207;3.908;3.892;7.881;1.249;3.912;8.301;3.679;1.142;4.41;0.154;3.645;4.861;3.376;-1.585;9.487;0.007;-2.314;7.964;2.219;0.253;10.011;-0.475;0.337;10.891;0.428;-2.314;7.964;2.219;-1.053;8.176;4.241;0.018;4.8;0.015;1.142;4.41;0.154;1.988;9.432;-0.3;3.892;7.881;1.249;0.685;9.865;-0.046;1.988;9.432;-0.3;3.645;4.861;3.376;2.709;0.962;1.746
-0.273;9.856;-0.181;-1.609;9.476;-0.028;0.052;5.486;-0.604;0.288;8.42;-0.907;0.288;8.42;-0.907;0.226;10.01;-0.526;0.018;4.799;0.011;0.052;5.486;-0.604;0.018;4.799;0.011;-1.14;4.541;0.168;-2.71;5.208;3.902;-2.998;1.144;2.747;-1.14;4.541;0.168;-2.71;5.208;3.902;3.757;7.875;1.347;3.48;8.357;3.749;1.143;4.413;0.15;3.653;4.862;3.367;-1.609;9.476;-0.028;-2.258;7.989;2.231;0.226;10.01;-0.526;0.308;10.896;0.371;-2.258;7.989;2.231;-0.954;8.288;4.215;0.018;4.799;0.011;1.143;4.413;0.15;1.964;9.437;-0.319;3.757;7.875;1.347;0.657;9.871;-0.093;1.964;9.437;-0.319;3.653;4.862;3.367;2.71;0.962;1.747
-0.3;9.855;-0.229;-1.632;9.469;-0.067;0.05;5.483;-0.609;0.277;8.415;-0.937;0.277;8.415;-0.937;0.202;10.008;-0.571;0.017;4.798;0.008;0.05;5.483;-0.609;0.017;4.798;0.008;-1.14;4.538;0.165;-2.712;5.21;3.898;-3.001;1.144;2.746;-1.14;4.538;0.165;-2.712;5.21;3.898;3.61;7.873;1.462;3.051;8.414;3.802;1.143;4.416;0.15;3.658;4.862;3.363;-1.632;9.469;-0.067;-2.222;8.015;2.23;0.202;10.008;-0.571;0.277;10.901;0.32;-2.222;8.015;2.23;-0.888;8.391;4.181;0.017;4.798;0.008;1.143;4.416;0.15;1.942;9.442;-0.324;3.61;7.873;1.462;0.629;9.877;-0.133;1.942;9.442;-0.324;3.658;4.862;3.363;2.71;0.961;1.749
